,user_id,date,stress_level,stress_level_2,stress_category
1285,u19,2013-04-08,5,1.0,Good
1286,u19,2013-04-09,4,2.0,Good
1287,u19,2013-04-10,4,2.0,Good
1288,u19,2013-04-11,1,3.0,Good
1289,u19,2013-04-12,1,3.0,Good
1290,u19,2013-04-13,4,2.0,Good
1291,u19,2013-04-14,1,3.0,Good
1292,u19,2013-04-15,1,3.0,Good
1293,u19,2013-04-16,1,3.0,Good
1294,u19,2013-04-17,1,3.0,Good
1295,u19,2013-04-18,1,3.0,Good
1296,u19,2013-04-19,4,2.0,Good
1297,u19,2013-04-20,1,3.0,Good
1298,u19,2013-04-21,,2.6666666666666665,Good
1299,u19,2013-04-22,,2.3333333333333335,Good
1300,u19,2013-04-23,4,2.0,Good
1301,u19,2013-04-24,,2.0,Good
1302,u19,2013-04-25,,2.0,Good
1303,u19,2013-04-26,,2.0,Good
1304,u19,2013-04-27,,2.0,Good
1305,u19,2013-04-28,,2.0,Good
1306,u19,2013-04-29,,2.0,Good
1307,u19,2013-04-30,,2.0,Good
1308,u19,2013-05-01,,2.0,Good
1309,u19,2013-05-02,,2.0,Good
1310,u19,2013-05-03,,2.0,Good
1311,u19,2013-05-04,,2.0,Good
1312,u19,2013-05-05,,2.0,Good
1313,u19,2013-05-06,4,2.0,Good
1314,u19,2013-05-07,4,2.0,Good
1315,u19,2013-05-08,,2.0,Good
1316,u19,2013-05-09,,2.0,Good
1317,u19,2013-05-10,,2.0,Good
1318,u19,2013-05-11,,2.0,Good
1319,u19,2013-05-12,4,2.0,Good
1320,u19,2013-05-13,,2.25,Good
1321,u19,2013-05-14,,2.5,Good
1322,u19,2013-05-15,,2.75,Good
1323,u19,2013-05-16,1,3.0,Good
1324,u19,2013-05-17,,2.857142857142857,Good
1325,u19,2013-05-18,,2.7142857142857144,Good
1326,u19,2013-05-19,,2.5714285714285716,Good
1327,u19,2013-05-20,,2.428571428571429,Good
1328,u19,2013-05-21,,2.2857142857142856,Good
1329,u19,2013-05-22,,2.142857142857143,Good
1330,u19,2013-05-23,4,2.0,Good
1331,u19,2013-05-24,,2.0,Good
1332,u19,2013-05-25,,2.0,Good
1333,u19,2013-05-26,,2.0,Good
1334,u19,2013-05-27,,2.0,Good
1335,u19,2013-05-28,,2.0,Good
1336,u19,2013-05-29,,2.0,Good
1337,u19,2013-05-30,,2.0,Good
1338,u19,2013-05-31,,2.0,Good
1339,u19,2013-06-01,,2.0,Good
1340,u20,2013-03-27,1,3.0,Good
1341,u20,2013-03-28,1,3.0,Good
1342,u20,2013-03-29,2,4.0,Stressed
1343,u20,2013-03-30,1,3.0,Good
1344,u20,2013-03-31,4,2.0,Good
1345,u20,2013-04-01,4,2.0,Good
1346,u20,2013-04-02,1,3.0,Good
1347,u20,2013-04-03,1,3.0,Good
1348,u20,2013-04-04,1,3.0,Good
1349,u20,2013-04-05,1,3.0,Good
1350,u20,2013-04-06,1,3.0,Good
1351,u20,2013-04-07,1,3.0,Good
1352,u20,2013-04-08,1,3.0,Good
1353,u20,2013-04-09,1,3.0,Good
1354,u20,2013-04-10,1,3.0,Good
1355,u20,2013-04-11,,3.0,Good
1356,u20,2013-04-12,1,3.0,Good
1357,u20,2013-04-13,1,3.0,Good
1358,u20,2013-04-14,1,3.0,Good
1359,u20,2013-04-15,,3.0,Good
1360,u20,2013-04-16,,3.0,Good
1361,u20,2013-04-17,1,3.0,Good
1362,u20,2013-04-18,1,3.0,Good
1363,u20,2013-04-19,,3.0,Good
1364,u20,2013-04-20,1,3.0,Good
1365,u20,2013-04-21,,3.0,Good
1366,u20,2013-04-22,,3.0,Good
1367,u20,2013-04-23,,3.0,Good
1368,u20,2013-04-24,,3.0,Good
1369,u20,2013-04-25,,3.0,Good
1370,u20,2013-04-26,1,3.0,Good
1371,u20,2013-04-27,,3.0,Good
1372,u20,2013-04-28,,3.0,Good
1373,u20,2013-04-29,,3.0,Good
1374,u20,2013-04-30,1,3.0,Good
1375,u20,2013-05-01,1,3.0,Good
1376,u20,2013-05-02,,3.0,Good
1377,u20,2013-05-03,,3.0,Good
1378,u20,2013-05-04,,3.0,Good
1379,u20,2013-05-05,,3.0,Good
1380,u20,2013-05-06,,3.0,Good
1381,u20,2013-05-07,,3.0,Good
1382,u20,2013-05-08,,3.0,Good
1383,u20,2013-05-09,,3.0,Good
1384,u20,2013-05-10,,3.0,Good
1385,u20,2013-05-11,,3.0,Good
1386,u20,2013-05-12,,3.0,Good
1387,u20,2013-05-13,,3.0,Good
1388,u20,2013-05-14,,3.0,Good
1389,u20,2013-05-15,,3.0,Good
1390,u20,2013-05-16,,3.0,Good
1391,u20,2013-05-17,,3.0,Good
1392,u20,2013-05-18,,3.0,Good
1393,u20,2013-05-19,,3.0,Good
1394,u20,2013-05-20,,3.0,Good
1395,u20,2013-05-21,,3.0,Good
1396,u20,2013-05-22,,3.0,Good
1397,u20,2013-05-23,,3.0,Good
1398,u20,2013-05-24,,3.0,Good
1399,u20,2013-05-25,,3.0,Good
1400,u20,2013-05-26,,3.0,Good
1401,u20,2013-05-27,,3.0,Good
1402,u20,2013-05-28,,3.0,Good
1403,u20,2013-05-29,,3.0,Good
1404,u20,2013-05-30,,3.0,Good
1405,u20,2013-05-31,,3.0,Good
1406,u20,2013-06-01,,3.0,Good
1407,u21,2013-03-27,1,3.0,Good
1408,u21,2013-03-28,,3.5,Stressed
1409,u21,2013-03-29,2,4.0,Stressed
1410,u21,2013-03-30,1,3.0,Good
1411,u21,2013-03-31,5,1.0,Good
1412,u21,2013-04-01,2,4.0,Stressed
1413,u21,2013-04-02,4,2.0,Good
1414,u21,2013-04-03,,2.0,Good
1415,u21,2013-04-04,,2.0,Good
1416,u21,2013-04-05,4,2.0,Good
1417,u21,2013-04-06,1,3.0,Good
1418,u21,2013-04-07,2,4.0,Stressed
1419,u21,2013-04-08,1,3.0,Good
1420,u21,2013-04-09,3,5.0,Stressed
1421,u21,2013-04-10,,4.666666666666667,Stressed
1422,u21,2013-04-11,,4.333333333333333,Stressed
1423,u21,2013-04-12,2,4.0,Stressed
1424,u21,2013-04-13,1,3.0,Good
1425,u21,2013-04-14,2,4.0,Stressed
1426,u21,2013-04-15,1,3.0,Good
1427,u21,2013-04-16,,3.5,Stressed
1428,u21,2013-04-17,2,4.0,Stressed
1429,u21,2013-04-18,2,4.0,Stressed
1430,u21,2013-04-19,,4.0,Stressed
1431,u21,2013-04-20,,4.0,Stressed
1432,u21,2013-04-21,,4.0,Stressed
1433,u21,2013-04-22,,4.0,Stressed
1434,u21,2013-04-23,,4.0,Stressed
1435,u21,2013-04-24,,4.0,Stressed
1436,u21,2013-04-25,,4.0,Stressed
1437,u21,2013-04-26,,4.0,Stressed
1438,u21,2013-04-27,,4.0,Stressed
1439,u21,2013-04-28,,4.0,Stressed
1440,u21,2013-04-29,2,4.0,Stressed
1441,u21,2013-04-30,,3.9285714285714284,Stressed
1442,u21,2013-05-01,,3.857142857142857,Stressed
1443,u21,2013-05-02,,3.7857142857142856,Stressed
1444,u21,2013-05-03,,3.7142857142857144,Stressed
1445,u21,2013-05-04,,3.642857142857143,Stressed
1446,u21,2013-05-05,,3.5714285714285716,Stressed
1447,u21,2013-05-06,,3.5,Stressed
1448,u21,2013-05-07,,3.428571428571429,Stressed
1449,u21,2013-05-08,,3.357142857142857,Stressed
1450,u21,2013-05-09,,3.2857142857142856,Stressed
1451,u21,2013-05-10,,3.2142857142857144,Stressed
1452,u21,2013-05-11,,3.142857142857143,Stressed
1453,u21,2013-05-12,,3.0714285714285716,Stressed
1454,u21,2013-05-13,1,3.0,Good
1455,u21,2013-05-14,,3.5,Stressed
1456,u21,2013-05-15,2,4.0,Stressed
1457,u21,2013-05-16,,4.333333333333333,Stressed
1458,u21,2013-05-17,,4.666666666666667,Stressed
1459,u21,2013-05-18,3,5.0,Stressed
1460,u21,2013-05-19,,4.5,Stressed
1461,u21,2013-05-20,2,4.0,Stressed
1462,u21,2013-05-21,,4.0,Stressed
1463,u21,2013-05-22,2,4.0,Stressed
1464,u21,2013-05-23,,4.0,Stressed
1465,u21,2013-05-24,,4.0,Stressed
1466,u21,2013-05-25,,4.0,Stressed
1467,u21,2013-05-26,,4.0,Stressed
1468,u21,2013-05-27,,4.0,Stressed
1469,u21,2013-05-28,,4.0,Stressed
1470,u21,2013-05-29,,4.0,Stressed
1471,u21,2013-05-30,,4.0,Stressed
1472,u21,2013-05-31,,4.0,Stressed
1473,u21,2013-06-01,,4.0,Stressed
1474,u22,2013-03-27,,2.0,Good
1475,u22,2013-03-28,4,2.0,Good
1476,u22,2013-03-29,1,3.0,Good
1477,u22,2013-03-30,4,2.0,Good
1478,u22,2013-03-31,,2.5,Good
1479,u22,2013-04-01,1,3.0,Good
1480,u22,2013-04-02,,2.5,Good
1481,u22,2013-04-03,4,2.0,Good
1482,u22,2013-04-04,4,2.0,Good
1483,u22,2013-04-05,1,3.0,Good
1484,u22,2013-04-06,4,2.0,Good
1485,u22,2013-04-07,,3.0,Good
1486,u22,2013-04-08,2,4.0,Stressed
1487,u22,2013-04-09,4,2.0,Good
1488,u22,2013-04-10,,3.0,Good
1489,u22,2013-04-11,,4.0,Stressed
1490,u22,2013-04-12,3,5.0,Stressed
1491,u22,2013-04-13,,5.0,Stressed
1492,u22,2013-04-14,,5.0,Stressed
1493,u22,2013-04-15,3,5.0,Stressed
1494,u22,2013-04-16,4,2.0,Good
1495,u22,2013-04-17,,2.5,Good
1496,u22,2013-04-18,1,3.0,Good
1497,u22,2013-04-19,,3.0,Good
1498,u22,2013-04-20,,3.0,Good
1499,u22,2013-04-21,,3.0,Good
1500,u22,2013-04-22,,3.0,Good
1501,u22,2013-04-23,,3.0,Good
1502,u22,2013-04-24,,3.0,Good
1503,u22,2013-04-25,,3.0,Good
1504,u22,2013-04-26,,3.0,Good
1505,u22,2013-04-27,,3.0,Good
1506,u22,2013-04-28,,3.0,Good
1507,u22,2013-04-29,,3.0,Good
1508,u22,2013-04-30,,3.0,Good
1509,u22,2013-05-01,,3.0,Good
1510,u22,2013-05-02,,3.0,Good
1511,u22,2013-05-03,,3.0,Good
1512,u22,2013-05-04,,3.0,Good
1513,u22,2013-05-05,,3.0,Good
1514,u22,2013-05-06,,3.0,Good
1515,u22,2013-05-07,,3.0,Good
1516,u22,2013-05-08,,3.0,Good
1517,u22,2013-05-09,,3.0,Good
1518,u22,2013-05-10,,3.0,Good
1519,u22,2013-05-11,,3.0,Good
1520,u22,2013-05-12,,3.0,Good
1521,u22,2013-05-13,,3.0,Good
1522,u22,2013-05-14,,3.0,Good
1523,u22,2013-05-15,,3.0,Good
1524,u22,2013-05-16,,3.0,Good
1525,u22,2013-05-17,,3.0,Good
1526,u22,2013-05-18,,3.0,Good
1527,u22,2013-05-19,,3.0,Good
1528,u22,2013-05-20,,3.0,Good
1529,u22,2013-05-21,,3.0,Good
1530,u22,2013-05-22,,3.0,Good
1531,u22,2013-05-23,,3.0,Good
1532,u22,2013-05-24,,3.0,Good
1533,u22,2013-05-25,,3.0,Good
1534,u22,2013-05-26,,3.0,Good
1535,u22,2013-05-27,,3.0,Good
1536,u22,2013-05-28,,3.0,Good
1537,u22,2013-05-29,,3.0,Good
1538,u22,2013-05-30,,3.0,Good
1539,u22,2013-05-31,,3.0,Good
1540,u22,2013-06-01,,3.0,Good
1541,u23,2013-03-27,,3.0,Good
1542,u23,2013-03-28,1,3.0,Good
1543,u23,2013-03-29,3,5.0,Stressed
1544,u23,2013-03-30,1,3.0,Good
1545,u23,2013-03-31,,3.0,Good
1546,u23,2013-04-01,,3.0,Good
1547,u23,2013-04-02,,3.0,Good
1548,u23,2013-04-03,1,3.0,Good
1549,u23,2013-04-04,1,3.0,Good
1550,u23,2013-04-05,1,3.0,Good
1551,u23,2013-04-06,,3.6666666666666665,Stressed
1552,u23,2013-04-07,,4.333333333333333,Stressed
1553,u23,2013-04-08,3,5.0,Stressed
1554,u23,2013-04-09,,5.0,Stressed
1555,u23,2013-04-10,3,5.0,Stressed
1556,u23,2013-04-11,,4.8,Stressed
1557,u23,2013-04-12,,4.6,Stressed
1558,u23,2013-04-13,,4.4,Stressed
1559,u23,2013-04-14,,4.2,Stressed
1560,u23,2013-04-15,2,4.0,Stressed
1561,u23,2013-04-16,1,3.0,Good
1562,u23,2013-04-17,2,4.0,Stressed
1563,u23,2013-04-18,2,4.0,Stressed
1564,u23,2013-04-19,,3.7142857142857144,Stressed
1565,u23,2013-04-20,,3.428571428571429,Stressed
1566,u23,2013-04-21,,3.142857142857143,Stressed
1567,u23,2013-04-22,,2.857142857142857,Good
1568,u23,2013-04-23,,2.5714285714285716,Good
1569,u23,2013-04-24,,2.2857142857142856,Good
1570,u23,2013-04-25,4,2.0,Good
1571,u23,2013-04-26,1,3.0,Good
1572,u23,2013-04-27,,3.3333333333333335,Stressed
1573,u23,2013-04-28,,3.6666666666666665,Stressed
1574,u23,2013-04-29,2,4.0,Stressed
1575,u23,2013-04-30,,3.875,Stressed
1576,u23,2013-05-01,,3.75,Stressed
1577,u23,2013-05-02,,3.625,Stressed
1578,u23,2013-05-03,,3.5,Stressed
1579,u23,2013-05-04,,3.375,Stressed
1580,u23,2013-05-05,,3.25,Stressed
1581,u23,2013-05-06,,3.125,Stressed
1582,u23,2013-05-07,1,3.0,Good
1583,u23,2013-05-08,4,2.0,Good
1584,u23,2013-05-09,,2.0,Good
1585,u23,2013-05-10,,2.0,Good
1586,u23,2013-05-11,,2.0,Good
1587,u23,2013-05-12,,2.0,Good
1588,u23,2013-05-13,,2.0,Good
1589,u23,2013-05-14,,2.0,Good
1590,u23,2013-05-15,,2.0,Good
1591,u23,2013-05-16,,2.0,Good
1592,u23,2013-05-17,,2.0,Good
1593,u23,2013-05-18,,2.0,Good
1594,u23,2013-05-19,,2.0,Good
1595,u23,2013-05-20,,2.0,Good
1596,u23,2013-05-21,,2.0,Good
1597,u23,2013-05-22,,2.0,Good
1598,u23,2013-05-23,,2.0,Good
1599,u23,2013-05-24,,2.0,Good
1600,u23,2013-05-25,,2.0,Good
1601,u23,2013-05-26,,2.0,Good
1602,u23,2013-05-27,,2.0,Good
1603,u23,2013-05-28,,2.0,Good
1604,u23,2013-05-29,,2.0,Good
1605,u23,2013-05-30,,2.0,Good
1606,u23,2013-05-31,,2.0,Good
1607,u23,2013-06-01,,2.0,Good
1608,u24,2013-03-27,,2.0,Good
1609,u24,2013-03-28,,2.0,Good
1610,u24,2013-03-29,4,2.0,Good
1611,u24,2013-03-30,,2.0,Good
1612,u24,2013-03-31,4,2.0,Good
1613,u24,2013-04-01,,2.0,Good
1614,u24,2013-04-02,,2.0,Good
1615,u24,2013-04-03,4,2.0,Good
1616,u24,2013-04-04,,2.0,Good
1617,u24,2013-04-05,,2.0,Good
1618,u24,2013-04-06,4,2.0,Good
1619,u24,2013-04-07,2,4.0,Stressed
1620,u24,2013-04-08,,3.0,Good
1621,u24,2013-04-09,,2.0,Good
1622,u24,2013-04-10,5,1.0,Good
1623,u24,2013-04-11,4,2.0,Good
1624,u24,2013-04-12,,2.0,Good
1625,u24,2013-04-13,4,2.0,Good
1626,u24,2013-04-14,,2.0,Good
1627,u24,2013-04-15,4,2.0,Good
1628,u24,2013-04-16,4,2.0,Good
1629,u24,2013-04-17,1,3.0,Good
1630,u24,2013-04-18,3,5.0,Stressed
1631,u24,2013-04-19,2,4.0,Stressed
1632,u24,2013-04-20,1,3.0,Good
1633,u24,2013-04-21,,2.5,Good
1634,u24,2013-04-22,4,2.0,Good
1635,u24,2013-04-23,,2.0,Good
1636,u24,2013-04-24,,2.0,Good
1637,u24,2013-04-25,4,2.0,Good
1638,u24,2013-04-26,1,3.0,Good
1639,u24,2013-04-27,,3.0,Good
1640,u24,2013-04-28,,3.0,Good
1641,u24,2013-04-29,1,3.0,Good
1642,u24,2013-04-30,,2.75,Good
1643,u24,2013-05-01,,2.5,Good
1644,u24,2013-05-02,,2.25,Good
1645,u24,2013-05-03,4,2.0,Good
1646,u24,2013-05-04,,2.0,Good
1647,u24,2013-05-05,,2.0,Good
1648,u24,2013-05-06,,2.0,Good
1649,u24,2013-05-07,,2.0,Good
1650,u24,2013-05-08,,2.0,Good
1651,u24,2013-05-09,,2.0,Good
1652,u24,2013-05-10,,2.0,Good
1653,u24,2013-05-11,,2.0,Good
1654,u24,2013-05-12,,2.0,Good
1655,u24,2013-05-13,,2.0,Good
1656,u24,2013-05-14,,2.0,Good
1657,u24,2013-05-15,,2.0,Good
1658,u24,2013-05-16,,2.0,Good
1659,u24,2013-05-17,,2.0,Good
1660,u24,2013-05-18,,2.0,Good
1661,u24,2013-05-19,,2.0,Good
1662,u24,2013-05-20,,2.0,Good
1663,u24,2013-05-21,,2.0,Good
1664,u24,2013-05-22,,2.0,Good
1665,u24,2013-05-23,,2.0,Good
1666,u24,2013-05-24,,2.0,Good
1667,u24,2013-05-25,,2.0,Good
1668,u24,2013-05-26,,2.0,Good
1669,u24,2013-05-27,,2.0,Good
1670,u24,2013-05-28,,2.0,Good
1671,u24,2013-05-29,,2.0,Good
1672,u24,2013-05-30,,2.0,Good
1673,u24,2013-05-31,,2.0,Good
1674,u24,2013-06-01,,2.0,Good
1675,u25,2013-03-27,,2.0,Good
1676,u25,2013-03-28,4,2.0,Good
1677,u25,2013-03-29,5,1.0,Good
1678,u25,2013-03-30,3,5.0,Stressed
1679,u25,2013-03-31,,4.25,Stressed
1680,u25,2013-04-01,,3.5,Stressed
1681,u25,2013-04-02,,2.75,Good
1682,u25,2013-04-03,4,2.0,Good
1683,u25,2013-04-04,1,3.0,Good
1684,u25,2013-04-05,4,2.0,Good
1685,u25,2013-04-06,1,3.0,Good
1686,u25,2013-04-07,,2.8333333333333335,Good
1687,u25,2013-04-08,,2.6666666666666665,Good
1688,u25,2013-04-09,,2.5,Good
1689,u25,2013-04-10,,2.3333333333333335,Good
1690,u25,2013-04-11,,2.166666666666667,Good
1691,u25,2013-04-12,4,2.0,Good
1692,u25,2013-04-13,,2.5,Good
1693,u25,2013-04-14,1,3.0,Good
1694,u25,2013-04-15,1,3.0,Good
1695,u25,2013-04-16,1,3.0,Good
1696,u25,2013-04-17,1,3.0,Good
1697,u25,2013-04-18,,3.0,Good
1698,u25,2013-04-19,,3.0,Good
1699,u25,2013-04-20,,3.0,Good
1700,u25,2013-04-21,,3.0,Good
1701,u25,2013-04-22,,3.0,Good
1702,u25,2013-04-23,,3.0,Good
1703,u25,2013-04-24,,3.0,Good
1704,u25,2013-04-25,,3.0,Good
1705,u25,2013-04-26,,3.0,Good
1706,u25,2013-04-27,,3.0,Good
1707,u25,2013-04-28,,3.0,Good
1708,u25,2013-04-29,,3.0,Good
1709,u25,2013-04-30,,3.0,Good
1710,u25,2013-05-01,,3.0,Good
1711,u25,2013-05-02,,3.0,Good
1712,u25,2013-05-03,,3.0,Good
1713,u25,2013-05-04,,3.0,Good
1714,u25,2013-05-05,,3.0,Good
1715,u25,2013-05-06,,3.0,Good
1716,u25,2013-05-07,,3.0,Good
1717,u25,2013-05-08,,3.0,Good
1718,u25,2013-05-09,,3.0,Good
1719,u25,2013-05-10,,3.0,Good
1720,u25,2013-05-11,,3.0,Good
1721,u25,2013-05-12,,3.0,Good
1722,u25,2013-05-13,,3.0,Good
1723,u25,2013-05-14,,3.0,Good
1724,u25,2013-05-15,,3.0,Good
1725,u25,2013-05-16,,3.0,Good
1726,u25,2013-05-17,,3.0,Good
1727,u25,2013-05-18,,3.0,Good
1728,u25,2013-05-19,,3.0,Good
1729,u25,2013-05-20,,3.0,Good
1730,u25,2013-05-21,,3.0,Good
1731,u25,2013-05-22,,3.0,Good
1732,u25,2013-05-23,,3.0,Good
1733,u25,2013-05-24,,3.0,Good
1734,u25,2013-05-25,,3.0,Good
1735,u25,2013-05-26,,3.0,Good
1736,u25,2013-05-27,,3.0,Good
1737,u25,2013-05-28,,3.0,Good
1738,u25,2013-05-29,,3.0,Good
1739,u25,2013-05-30,,3.0,Good
1740,u25,2013-05-31,,3.0,Good
1741,u25,2013-06-01,,3.0,Good
1742,u26,2013-03-27,,2.0,Good
1743,u26,2013-03-28,,2.0,Good
1744,u26,2013-03-29,,2.0,Good
1745,u26,2013-03-30,,2.0,Good
1746,u26,2013-03-31,4,2.0,Good
1747,u26,2013-04-01,1,3.0,Good
1748,u26,2013-04-02,,3.0,Good
1749,u26,2013-04-03,1,3.0,Good
1750,u26,2013-04-04,1,3.0,Good
1751,u26,2013-04-05,1,3.0,Good
1752,u26,2013-04-06,4,2.0,Good
1753,u26,2013-04-07,4,2.0,Good
1754,u26,2013-04-08,4,2.0,Good
1755,u26,2013-04-09,4,2.0,Good
1756,u26,2013-04-10,4,2.0,Good
1757,u26,2013-04-11,1,3.0,Good
1758,u26,2013-04-12,4,2.0,Good
1759,u26,2013-04-13,4,2.0,Good
1760,u26,2013-04-14,1,3.0,Good
1761,u26,2013-04-15,1,3.0,Good
1762,u26,2013-04-16,1,3.0,Good
1763,u26,2013-04-17,1,3.0,Good
1764,u26,2013-04-18,4,2.0,Good
1765,u26,2013-04-19,,2.0,Good
1766,u26,2013-04-20,4,2.0,Good
1767,u26,2013-04-21,1,3.0,Good
1768,u26,2013-04-22,1,3.0,Good
1769,u26,2013-04-23,4,2.0,Good
1770,u26,2013-04-24,4,2.0,Good
1771,u26,2013-04-25,,2.5,Good
1772,u26,2013-04-26,1,3.0,Good
1773,u26,2013-04-27,,3.0,Good
1774,u26,2013-04-28,1,3.0,Good
1775,u26,2013-04-29,1,3.0,Good
1776,u26,2013-04-30,4,2.0,Good
1777,u26,2013-05-01,,2.1666666666666665,Good
1778,u26,2013-05-02,,2.3333333333333335,Good
1779,u26,2013-05-03,,2.5,Good
1780,u26,2013-05-04,,2.6666666666666665,Good
1781,u26,2013-05-05,,2.833333333333333,Good
1782,u26,2013-05-06,1,3.0,Good
1783,u26,2013-05-07,,3.0,Good
1784,u26,2013-05-08,1,3.0,Good
1785,u26,2013-05-09,,3.0,Good
1786,u26,2013-05-10,1,3.0,Good
1787,u26,2013-05-11,,3.0,Good
1788,u26,2013-05-12,,3.0,Good
1789,u26,2013-05-13,,3.0,Good
1790,u26,2013-05-14,1,3.0,Good
1791,u26,2013-05-15,1,3.0,Good
1792,u26,2013-05-16,,2.3333333333333335,Good
1793,u26,2013-05-17,,1.6666666666666667,Good
1794,u26,2013-05-18,5,1.0,Good
1795,u26,2013-05-19,,1.5,Good
1796,u26,2013-05-20,,2.0,Good
1797,u26,2013-05-21,,2.5,Good
1798,u26,2013-05-22,1,3.0,Good
1799,u26,2013-05-23,,3.0,Good
1800,u26,2013-05-24,1,3.0,Good
1801,u26,2013-05-25,,2.6666666666666665,Good
1802,u26,2013-05-26,,2.3333333333333335,Good
1803,u26,2013-05-27,4,2.0,Good
1804,u26,2013-05-28,,2.0,Good
1805,u26,2013-05-29,,2.0,Good
1806,u26,2013-05-30,,2.0,Good
1807,u26,2013-05-31,,2.0,Good
1808,u26,2013-06-01,,2.0,Good
1809,u27,2013-03-27,,2.0,Good
1810,u27,2013-03-28,4,2.0,Good
1811,u27,2013-03-29,1,3.0,Good
1812,u27,2013-03-30,1,3.0,Good
1813,u27,2013-03-31,4,2.0,Good
1814,u27,2013-04-01,2,4.0,Stressed
1815,u27,2013-04-02,,4.0,Stressed
1816,u27,2013-04-03,2,4.0,Stressed
1817,u27,2013-04-04,2,4.0,Stressed
1818,u27,2013-04-05,1,3.0,Good
1819,u27,2013-04-06,4,2.0,Good
1820,u27,2013-04-07,,2.0,Good
1821,u27,2013-04-08,4,2.0,Good
1822,u27,2013-04-09,4,2.0,Good
1823,u27,2013-04-10,1,3.0,Good
1824,u27,2013-04-11,4,2.0,Good
1825,u27,2013-04-12,4,2.0,Good
1826,u27,2013-04-13,4,2.0,Good
1827,u27,2013-04-14,1,3.0,Good
1828,u27,2013-04-15,4,2.0,Good
1829,u27,2013-04-16,4,2.0,Good
1830,u27,2013-04-17,3,5.0,Stressed
1831,u27,2013-04-18,4,2.0,Good
1832,u27,2013-04-19,,1.5,Good
1833,u27,2013-04-20,5,1.0,Good
1834,u27,2013-04-21,,1.3333333333333333,Good
1835,u27,2013-04-22,,1.6666666666666665,Good
1836,u27,2013-04-23,,2.0,Good
1837,u27,2013-04-24,,2.333333333333333,Good
1838,u27,2013-04-25,,2.6666666666666665,Good
1839,u27,2013-04-26,,3.0,Good
1840,u27,2013-04-27,,3.333333333333333,Stressed
1841,u27,2013-04-28,,3.6666666666666665,Stressed
1842,u27,2013-04-29,2,4.0,Stressed
1843,u27,2013-04-30,2,4.0,Stressed
1844,u27,2013-05-01,3,5.0,Stressed
1845,u27,2013-05-02,2,4.0,Stressed
1846,u27,2013-05-03,,4.25,Stressed
1847,u27,2013-05-04,,4.5,Stressed
1848,u27,2013-05-05,,4.75,Stressed
1849,u27,2013-05-06,3,5.0,Stressed
1850,u27,2013-05-07,3,5.0,Stressed
1851,u27,2013-05-08,3,5.0,Stressed
1852,u27,2013-05-09,,5.0,Stressed
1853,u27,2013-05-10,,5.0,Stressed
1854,u27,2013-05-11,,5.0,Stressed
1855,u27,2013-05-12,,5.0,Stressed
1856,u27,2013-05-13,,5.0,Stressed
1857,u27,2013-05-14,,5.0,Stressed
1858,u27,2013-05-15,3,5.0,Stressed
1859,u27,2013-05-16,3,5.0,Stressed
1860,u27,2013-05-17,,5.0,Stressed
1861,u27,2013-05-18,3,5.0,Stressed
1862,u27,2013-05-19,3,5.0,Stressed
1863,u27,2013-05-20,,5.0,Stressed
1864,u27,2013-05-21,,5.0,Stressed
1865,u27,2013-05-22,3,5.0,Stressed
1866,u27,2013-05-23,,5.0,Stressed
1867,u27,2013-05-24,3,5.0,Stressed
1868,u27,2013-05-25,,4.833333333333333,Stressed
1869,u27,2013-05-26,,4.666666666666667,Stressed
1870,u27,2013-05-27,,4.5,Stressed
1871,u27,2013-05-28,,4.333333333333333,Stressed
1872,u27,2013-05-29,,4.166666666666667,Stressed
1873,u27,2013-05-30,2,4.0,Stressed
1874,u27,2013-05-31,,4.0,Stressed
1875,u27,2013-06-01,,4.0,Stressed
1876,u28,2013-03-27,,2.0,Good
1877,u28,2013-03-28,,2.0,Good
1878,u28,2013-03-29,,2.0,Good
1879,u28,2013-03-30,,2.0,Good
1880,u28,2013-03-31,4,2.0,Good
1881,u28,2013-04-01,,2.3333333333333335,Good
1882,u28,2013-04-02,,2.6666666666666665,Good
1883,u28,2013-04-03,1,3.0,Good
1884,u28,2013-04-04,,3.0,Good
1885,u28,2013-04-05,1,3.0,Good
1886,u28,2013-04-06,,3.0,Good
1887,u28,2013-04-07,,3.0,Good
1888,u28,2013-04-08,,3.0,Good
1889,u28,2013-04-09,,3.0,Good
1890,u28,2013-04-10,,3.0,Good
1891,u28,2013-04-11,,3.0,Good
1892,u28,2013-04-12,,3.0,Good
1893,u28,2013-04-13,,3.0,Good
1894,u28,2013-04-14,,3.0,Good
1895,u28,2013-04-15,1,3.0,Good
1896,u28,2013-04-16,,3.0,Good
1897,u28,2013-04-17,,3.0,Good
1898,u28,2013-04-18,,3.0,Good
1899,u28,2013-04-19,,3.0,Good
1900,u28,2013-04-20,,3.0,Good
1901,u28,2013-04-21,,3.0,Good
1902,u28,2013-04-22,,3.0,Good
1903,u28,2013-04-23,,3.0,Good
1904,u28,2013-04-24,,3.0,Good
1905,u28,2013-04-25,,3.0,Good
1906,u28,2013-04-26,,3.0,Good
1907,u28,2013-04-27,,3.0,Good
1908,u28,2013-04-28,,3.0,Good
1909,u28,2013-04-29,1,3.0,Good
1910,u28,2013-04-30,,3.0,Good
1911,u28,2013-05-01,,3.0,Good
1912,u28,2013-05-02,,3.0,Good
1913,u28,2013-05-03,,3.0,Good
1914,u28,2013-05-04,,3.0,Good
